Step,Alpha,Population
30,2.72449,0
30,2.77551,0
30,2.82653,0
30,2.87755,0
30,2.92857,0
30,2.97959,0
30,3.03061,0
30,3.08163,0
30,3.13265,0
30,3.18367,0
30,3.23469,0
30,3.28571,0
30,3.33673,0
30,3.38776,0
30,3.43878,0
30,3.4898,0
30,3.54082,0
30,3.59184,0
30,3.64286,0
30,3.69388,0
30,3.7449,0
30,3.79592,0
30,3.84694,0
30,3.89796,0
30,3.94898,0
30,4,0
31,1.5,0.000468828
31,1.55102,0.0770689
31,1.60204,1.1934
31,1.65306,4.24908
31,1.70408,2.51193
31,1.7551,0.276067
31,1.80612,0
31,1.85714,0
31,1.90816,0
31,1.95918,0
31,2.0102,0
31,2.06122,0
31,2.11224,0
31,2.16327,0
31,2.21429,0
31,2.26531,0
31,2.31633,0
31,2.36735,0
31,2.41837,0
31,2.46939,0
31,2.52041,0
31,2.57143,0
31,2.62245,0
31,2.67347,0
31,2.72449,0
31,2.77551,0
31,2.82653,0
31,2.87755,0
31,2.92857,0
31,2.97959,0
31,3.03061,0
31,3.08163,0
31,3.13265,0
31,3.18367,0
31,3.23469,0
31,3.28571,0
31,3.33673,0
31,3.38776,0
31,3.43878,0
31,3.4898,0
31,3.54082,0
31,3.59184,0
31,3.64286,0
31,3.69388,0
31,3.7449,0
31,3.79592,0
31,3.84694,0
31,3.89796,0
31,3.94898,0
31,4,0
32,1.5,0.00023944
32,1.55102,0.0484041
32,1.60204,0.797391
32,1.65306,3.92437
32,1.70408,2.78055
32,1.7551,0.346181
32,1.80612,0
32,1.85714,0
32,1.90816,0
32,1.95918,0
32,2.0102,0
32,2.06122,0
32,2.11224,0
32,2.16327,0
32,2.21429,0
32,2.26531,0
32,2.31633,0
32,2.36735,0
32,2.41837,0
32,2.46939,0
32,2.52041,0
32,2.57143,0
32,2.62245,0
32,2.67347,0
32,2.72449,0
32,2.77551,0
32,2.82653,0
32,2.87755,0
32,2.92857,0
32,2.97959,0
32,3.03061,0
32,3.08163,0
32,3.13265,0
32,3.18367,0
32,3.23469,0
32,3.28571,0
32,3.33673,0
32,3.38776,0
32,3.43878,0
32,3.4898,0
32,3.54082,0
32,3.59184,0
32,3.64286,0
32,3.69388,0
32,3.7449,0
32,3.79592,0
32,3.84694,0
32,3.89796,0
32,3.94898,0
32,4,0
33,1.5,0.000106578
33,1.55102,0.0333683
33,1.60204,1.09068
33,1.65306,3.54085
33,1.70408,3.11612
33,1.7551,0.458512
33,1.80612,0
33,1.85714,0
33,1.90816,0
33,1.95918,0
33,2.0102,0
33,2.06122,0
33,2.11224,0
33,2.16327,0
33,2.21429,0
33,2.26531,0
33,2.31633,0
33,2.36735,0
33,2.41837,0
33,2.46939,0
33,2.52041,0
33,2.57143,0
33,2.62245,0
33,2.67347,0
33,2.72449,0
33,2.77551,0
33,2.82653,0
33,2.87755,0
33,2.92857,0
33,2.97959,0
33,3.03061,0
33,3.08163,0
33,3.13265,0
33,3.18367,0
33,3.23469,0
33,3.28571,0
33,3.33673,0
33,3.38776,0
33,3.43878,0
33,3.4898,0
33,3.54082,0
33,3.59184,0
33,3.64286,0
33,3.69388,0
33,3.7449,0
33,3.79592,0
33,3.84694,0
33,3.89796,0
33,3.94898,0
33,4,0
34,1.5,6.67912e-05
34,1.55102,0.0222755
34,1.60204,0.865752
34,1.65306,3.4321
34,1.70408,3.25762
34,1.7551,0.970149
34,1.80612,0
34,1.85714,0
34,1.90816,0
34,1.95918,0
34,2.0102,0
34,2.06122,0
34,2.11224,0
34,2.16327,0
34,2.21429,0
34,2.26531,0
34,2.31633,0
34,2.36735,0
34,2.41837,0
34,2.46939,0
34,2.52041,0
34,2.57143,0
34,2.62245,0
34,2.67347,0
34,2.72449,0
34,2.77551,0
34,2.82653,0
34,2.87755,0
34,2.92857,0
34,2.97959,0
34,3.03061,0
34,3.08163,0
34,3.13265,0
34,3.18367,0
34,3.23469,0
34,3.28571,0
34,3.33673,0
34,3.38776,0
34,3.43878,0
34,3.4898,0
34,3.54082,0
34,3.59184,0
34,3.64286,0
34,3.69388,0
34,3.7449,0
34,3.79592,0
34,3.84694,0
34,3.89796,0
34,3.94898,0
34,4,0
35,1.5,3.22119e-05
35,1.55102,0.0139381
35,1.60204,0.680863
35,1.65306,3.16068
35,1.70408,3.10975
35,1.7551,1.48073
35,1.80612,0
35,1.85714,0
35,1.90816,0
35,1.95918,0
35,2.0102,0
35,2.06122,0
35,2.11224,0
35,2.16327,0
35,2.21429,0
35,2.26531,0
35,2.31633,0
35,2.36735,0
35,2.41837,0
35,2.46939,0
35,2.52041,0
35,2.57143,0
35,2.62245,0
35,2.67347,0
35,2.72449,0
35,2.77551,0
35,2.82653,0
35,2.87755,0
35,2.92857,0
35,2.97959,0
35,3.03061,0
35,3.08163,0
35,3.13265,0
35,3.18367,0
35,3.23469,0
35,3.28571,0
35,3.33673,0
35,3.38776,0
35,3.43878,0
35,3.4898,0
35,3.54082,0
35,3.59184,0
35,3.64286,0
35,3.69388,0
35,3.7449,0
35,3.79592,0
35,3.84694,0
35,3.89796,0
35,3.94898,0
35,4,0
36,1.5,1.24105e-05
36,1.55102,0.00929638
36,1.60204,0.548014
36,1.65306,2.6251
36,1.70408,3.64047
36,1.7551,1.81393
36,1.80612,0
36,1.85714,0
36,1.90816,0
36,1.95918,0
36,2.0102,0
36,2.06122,0
36,2.11224,0
36,2.16327,0
36,2.21429,0
36,2.26531,0
36,2.31633,0
36,2.36735,0
36,2.41837,0
36,2.46939,0
36,2.52041,0
36,2.57143,0
36,2.62245,0
36,2.67347,0
36,2.72449,0
36,2.77551,0
36,2.82653,0
36,2.87755,0
36,2.92857,0
36,2.97959,0
36,3.03061,0
36,3.08163,0
36,3.13265,0
36,3.18367,0
36,3.23469,0
36,3.28571,0
36,3.33673,0
36,3.38776,0
36,3.43878,0
36,3.4898,0
36,3.54082,0
36,3.59184,0
36,3.64286,0
36,3.69388,0
36,3.7449,0
36,3.79592,0
36,3.84694,0
36,3.89796,0
36,3.94898,0
36,4,0
37,1.5,4.77035e-06
37,1.55102,0.00531617
37,1.60204,0.369363
37,1.65306,2.14052
37,1.70408,3.07544
37,1.7551,2.35244
37,1.80612,0
37,1.85714,0
37,1.90816,0
37,1.95918,0
37,2.0102,0
37,2.06122,0
37,2.11224,0
37,2.16327,0
37,2.21429,0
37,2.26531,0
37,2.31633,0
37,2.36735,0
37,2.41837,0
37,2.46939,0
37,2.52041,0
37,2.57143,0
37,2.62245,0
37,2.67347,0
37,2.72449,0
37,2.77551,0
37,2.82653,0
37,2.87755,0
37,2.92857,0
37,2.97959,0
37,3.03061,0
37,3.08163,0
37,3.13265,0
37,3.18367,0
37,3.23469,0
37,3.28571,0
37,3.33673,0
37,3.38776,0
37,3.43878,0
37,3.4898,0
37,3.54082,0
37,3.59184,0
37,3.64286,0
37,3.69388,0
37,3.7449,0
37,3.79592,0
37,3.84694,0
37,3.89796,0
37,3.94898,0
37,4,0
38,1.5,1.49357e-06
38,1.55102,0.00372769
38,1.60204,0.272024
38,1.65306,1.88334
38,1.70408,3.39929
38,1.7551,2.38856
38,1.80612,0
38,1.85714,0
38,1.90816,0
38,1.95918,0
38,2.0102,0
38,2.06122,0
38,2.11224,0
38,2.16327,0
38,2.21429,0
38,2.26531,0
38,2.31633,0
38,2.36735,0
38,2.41837,0
38,2.46939,0
38,2.52041,0
38,2.57143,0
38,2.62245,0
38,2.67347,0
38,2.72449,0
38,2.77551,0
38,2.82653,0
38,2.87755,0
38,2.92857,0
38,2.97959,0
38,3.03061,0
38,3.08163,0
38,3.13265,0
38,3.18367,0
38,3.23469,0
38,3.28571,0
38,3.33673,0
38,3.38776,0
38,3.43878,0
38,3.4898,0
38,3.54082,0
38,3.59184,0
38,3.64286,0
38,3.69388,0
38,3.7449,0
38,3.79592,0
38,3.84694,0
38,3.89796,0
38,3.94898,0
38,4,0
39,1.5,0
39,1.55102,0.00233812
39,1.60204,0.205496
39,1.65306,1.68064
39,1.70408,3.53005
39,1.7551,2.60911
39,1.80612,0.284196
39,1.85714,0
39,1.90816,0
39,1.95918,0
39,2.0102,0
39,2.06122,0
39,2.11224,0
39,2.16327,0
39,2.21429,0
39,2.26531,0
39,2.31633,0
39,2.36735,0
39,2.41837,0
39,2.46939,0
39,2.52041,0
39,2.57143,0
39,2.62245,0
39,2.67347,0
39,2.72449,0
39,2.77551,0
39,2.82653,0
39,2.87755,0
39,2.92857,0
39,2.97959,0
39,3.03061,0
39,3.08163,0
39,3.13265,0
39,3.18367,0
39,3.23469,0
39,3.28571,0
39,3.33673,0
39,3.38776,0
39,3.43878,0
39,3.4898,0
39,3.54082,0
39,3.59184,0
39,3.64286,0
39,3.69388,0
39,3.7449,0
39,3.79592,0
39,3.84694,0
39,3.89796,0
39,3.94898,0
39,4,0
40,1.5,0
40,1.55102,0.00133601
40,1.60204,0.145767
40,1.65306,1.3832
40,1.70408,3.09709
40,1.7551,3.28055
40,1.80612,0.319896
40,1.85714,0
40,1.90816,0
40,1.95918,0
40,2.0102,0
40,2.06122,0
40,2.11224,0
40,2.16327,0
40,2.21429,0
40,2.26531,0
40,2.31633,0
40,2.36735,0
40,2.41837,0
40,2.46939,0
40,2.52041,0
40,2.57143,0
40,2.62245,0
40,2.67347,0
40,2.72449,0
40,2.77551,0
40,2.82653,0
40,2.87755,0
40,2.92857,0
40,2.97959,0
40,3.03061,0
40,3.08163,0
40,3.13265,0
40,3.18367,0
40,3.23469,0
40,3.28571,0
40,3.33673,0
40,3.38776,0
40,3.43878,0
40,3.4898,0
40,3.54082,0
40,3.59184,0
40,3.64286,0
40,3.69388,0
40,3.7449,0
40,3.79592,0
40,3.84694,0
40,3.89796,0
40,3.94898,0
40,4,0
41,1.5,0
41,1.55102,0.000776007
41,1.60204,0.10412
41,1.65306,1.1695
41,1.70408,3.46396
41,1.7551,3.36079
41,1.80612,0.422976
41,1.85714,0
41,1.90816,0
41,1.95918,0
41,2.0102,0
41,2.06122,0
41,2.11224,0
41,2.16327,0
41,2.21429,0
41,2.26531,0
41,2.31633,0
41,2.36735,0
41,2.41837,0
41,2.46939,0
41,2.52041,0
41,2.57143,0
41,2.62245,0
41,2.67347,0
41,2.72449,0
41,2.77551,0
41,2.82653,0
41,2.87755,0
41,2.92857,0
41,2.97959,0
41,3.03061,0
41,3.08163,0
41,3.13265,0
41,3.18367,0
41,3.23469,0
41,3.28571,0
41,3.33673,0
41,3.38776,0
41,3.43878,0
41,3.4898,0
41,3.54082,0
41,3.59184,0
41,3.64286,0
41,3.69388,0
41,3.7449,0
41,3.79592,0
41,3.84694,0
41,3.89796,0
41,3.94898,0
41,4,0
42,1.5,0
42,1.55102,0.000509523
42,1.60204,0.0794053
42,1.65306,1.05426
42,1.70408,3.95357
42,1.7551,3.57181
42,1.80612,0.59499
42,1.85714,0
42,1.90816,0
42,1.95918,0
42,2.0102,0
42,2.06122,0
42,2.11224,0
42,2.16327,0
42,2.21429,0
42,2.26531,0
42,2.31633,0
42,2.36735,0
42,2.41837,0
42,2.46939,0
42,2.52041,0
42,2.57143,0
42,2.62245,0
42,2.67347,0
42,2.72449,0
42,2.77551,0
42,2.82653,0
42,2.87755,0
42,2.92857,0
42,2.97959,0
42,3.03061,0
42,3.08163,0
42,3.13265,0
42,3.18367,0
42,3.23469,0
42,3.28571,0
42,3.33673,0
42,3.38776,0
42,3.43878,0
42,3.4898,0
42,3.54082,0
42,3.59184,0
42,3.64286,0
42,3.69388,0
42,3.7449,0
42,3.79592,0
42,3.84694,0
42,3.89796,0
42,3.94898,0
42,4,0
43,1.5,0
43,1.55102,0.000279504
43,1.60204,0.0527586
43,1.65306,0.834766
43,1.70408,3.59786
43,1.7551,3.79718
43,1.80612,0.649862
43,1.85714,0
43,1.90816,0
43,1.95918,0
43,2.0102,0
43,2.06122,0
43,2.11224,0
43,2.16327,0
43,2.21429,0
43,2.26531,0
43,2.31633,0
43,2.36735,0
43,2.41837,0
43,2.46939,0
43,2.52041,0
43,2.57143,0
43,2.62245,0
43,2.67347,0
43,2.72449,0
43,2.77551,0
43,2.82653,0
43,2.87755,0
43,2.92857,0
43,2.97959,0
43,3.03061,0
43,3.08163,0
43,3.13265,0
43,3.18367,0
43,3.23469,0
43,3.28571,0
43,3.33673,0
43,3.38776,0
43,3.43878,0
43,3.4898,0
43,3.54082,0
43,3.59184,0
43,3.64286,0
43,3.69388,0
43,3.7449,0
43,3.79592,0
43,3.84694,0
43,3.89796,0
43,3.94898,0
43,4,0
44,1.5,0
44,1.55102,0.000140739
44,1.60204,0.0337149
44,1.65306,0.641824
44,1.70408,3.27273
44,1.7551,3.52424
44,1.80612,1.17818
44,1.85714,0
44,1.90816,0
44,1.95918,0
44,2.0102,0
44,2.06122,0
44,2.11224,0
44,2.16327,0
44,2.21429,0
44,2.26531,0
44,2.31633,0
44,2.36735,0
44,2.41837,0
44,2.46939,0
44,2.52041,0
44,2.57143,0
44,2.62245,0
44,2.67347,0
44,2.72449,0
44,2.77551,0
44,2.82653,0
44,2.87755,0
44,2.92857,0
44,2.97959,0
44,3.03061,0
44,3.08163,0
44,3.13265,0
44,3.18367,0
44,3.23469,0
44,3.28571,0
44,3.33673,0
44,3.38776,0
44,3.43878,0
44,3.4898,0
44,3.54082,0
44,3.59184,0
44,3.64286,0
44,3.69388,0
44,3.7449,0
44,3.79592,0
44,3.84694,0
44,3.89796,0
44,3.94898,0
44,4,0
45,1.5,0
45,1.55102,7.30948e-05
45,1.60204,0.0220201
45,1.65306,0.493576
45,1.70408,3.26958
45,1.7551,3.26671
45,1.80612,1.30433
45,1.85714,0
45,1.90816,0
45,1.95918,0
45,2.0102,0
45,2.06122,0
45,2.11224,0
45,2.16327,0
45,2.21429,0
45,2.26531,0
45,2.31633,0
45,2.36735,0
45,2.41837,0
45,2.46939,0
45,2.52041,0
45,2.57143,0
45,2.62245,0
45,2.67347,0
45,2.72449,0
45,2.77551,0
45,2.82653,0
45,2.87755,0
45,2.92857,0
45,2.97959,0
45,3.03061,0
45,3.08163,0
45,3.13265,0
45,3.18367,0
45,3.23469,0
45,3.28571,0
45,3.33673,0
45,3.38776,0
45,3.43878,0
45,3.4898,0
45,3.54082,0
45,3.59184,0
45,3.64286,0
45,3.69388,0
45,3.7449,0
45,3.79592,0
45,3.84694,0
45,3.89796,0
45,3.94898,0
45,4,0
46,1.5,0
46,1.55102,3.17829e-05
46,1.60204,0.0133389
46,1.65306,0.351315
46,1.70408,2.83876
46,1.7551,3.11585
46,1.80612,1.85679
46,1.85714,0
46,1.90816,0
46,1.95918,0
46,2.0102,0
46,2.06122,0
46,2.11224,0
46,2.16327,0
46,2.21429,0
46,2.26531,0
46,2.31633,0
46,2.36735,0
46,2.41837,0
46,2.46939,0
46,2.52041,0
46,2.57143,0
46,2.62245,0
46,2.67347,0
46,2.72449,0
46,2.77551,0
46,2.82653,0
46,2.87755,0
46,2.92857,0
46,2.97959,0
46,3.03061,0
46,3.08163,0
46,3.13265,0
46,3.18367,0
46,3.23469,0
46,3.28571,0
46,3.33673,0
46,3.38776,0
46,3.43878,0
46,3.4898,0
46,3.54082,0
46,3.59184,0
46,3.64286,0
46,3.69388,0
46,3.7449,0
46,3.79592,0
46,3.84694,0
46,3.89796,0
46,3.94898,0
46,4,0
47,1.5,0
47,1.55102,1.81338e-05
47,1.60204,0.00950465
47,1.65306,0.574487
47,1.70408,2.485
47,1.7551,3.47622
47,1.80612,2.4821
47,1.85714,0
47,1.90816,0
47,1.95918,0
47,2.0102,0
47,2.06122,0
47,2.11224,0
47,2.16327,0
47,2.21429,0
47,2.26531,0
47,2.31633,0
47,2.36735,0
47,2.41837,0
47,2.46939,0
47,2.52041,0
47,2.57143,0
47,2.62245,0
47,2.67347,0
47,2.72449,0
47,2.77551,0
47,2.82653,0
47,2.87755,0
47,2.92857,0
47,2.97959,0
47,3.03061,0
47,3.08163,0
47,3.13265,0
47,3.18367,0
47,3.23469,0
47,3.28571,0
47,3.33673,0
47,3.38776,0
47,3.43878,0
47,3.4898,0
47,3.54082,0
47,3.59184,0
47,3.64286,0
47,3.69388,0
47,3.7449,0
47,3.79592,0
47,3.84694,0
47,3.89796,0
47,3.94898,0
47,4,0
48,1.5,0
48,1.55102,6.35157e-06
48,1.60204,0.00485442
48,1.65306,0.344121
48,1.70408,1.64952
48,1.7551,3.14234
48,1.80612,2.37724
48,1.85714,0
48,1.90816,0
48,1.95918,0
48,2.0102,0
48,2.06122,0
48,2.11224,0
48,2.16327,0
48,2.21429,0
48,2.26531,0
48,2.31633,0
48,2.36735,0
48,2.41837,0
48,2.46939,0
48,2.52041,0
48,2.57143,0
48,2.62245,0
48,2.67347,0
48,2.72449,0
48,2.77551,0
48,2.82653,0
48,2.87755,0
48,2.92857,0
48,2.97959,0
48,3.03061,0
48,3.08163,0
48,3.13265,0
48,3.18367,0
48,3.23469,0
48,3.28571,0
48,3.33673,0
48,3.38776,0
48,3.43878,0
48,3.4898,0
48,3.54082,0
48,3.59184,0
48,3.64286,0
48,3.69388,0
48,3.7449,0
48,3.79592,0
48,3.84694,0
48,3.89796,0
48,3.94898,0
48,4,0
49,1.5,0
49,1.55102,0
49,1.60204,0.00280844
49,1.65306,0.378236
49,1.70408,1.18453
49,1.7551,2.86888
49,1.80612,2.42471
49,1.85714,0
49,1.90816,0
49,1.95918,0
49,2.0102,0
49,2.06122,0
49,2.11224,0
49,2.16327,0
49,2.21429,0
49,2.26531,0
49,2.31633,0
49,2.36735,0
49,2.41837,0
49,2.46939,0
49,2.52041,0
49,2.57143,0
49,2.62245,0
49,2.67347,0
49,2.72449,0
49,2.77551,0
49,2.82653,0
49,2.87755,0
49,2.92857,0
49,2.97959,0
49,3.03061,0
49,3.08163,0
49,3.13265,0
49,3.18367,0
49,3.23469,0
49,3.28571,0
49,3.33673,0
49,3.38776,0
49,3.43878,0
49,3.4898,0
49,3.54082,0
49,3.59184,0
49,3.64286,0
49,3.69388,0
49,3.7449,0
49,3.79592,0
49,3.84694,0
49,3.89796,0
49,3.94898,0
49,4,0
50,1.5,0
50,1.55102,0
50,1.60204,0.00215473
50,1.65306,0.348137
50,1.70408,1.62591
50,1.7551,3.1861
50,1.80612,3.43663
50,1.85714,0
50,1.90816,0
50,1.95918,0
50,2.0102,0
50,2.06122,0
50,2.11224,0
50,2.16327,0
50,2.21429,0
50,2.26531,0
50,2.31633,0
50,2.36735,0
50,2.41837,0
50,2.46939,0
50,2.52041,0
50,2.57143,0
50,2.62245,0
50,2.67347,0
50,2.72449,0
50,2.77551,0
50,2.82653,0
50,2.87755,0
50,2.92857,0
50,2.97959,0
50,3.03061,0
50,3.08163,0
50,3.13265,0
50,3.18367,0
50,3.23469,0
50,3.28571,0
50,3.33673,0
50,3.38776,0
50,3.43878,0
50,3.4898,0
50,3.54082,0
50,3.59184,0
50,3.64286,0
50,3.69388,0
50,3.7449,0
50,3.79592,0
50,3.84694,0
50,3.89796,0
50,3.94898,0
50,4,0
51,1.5,0
51,1.55102,0
51,1.60204,0.00116395
51,1.65306,0.227901
51,1.70408,1.18142
51,1.7551,2.76439
51,1.80612,3.07574
51,1.85714,0.339411
51,1.90816,0
51,1.95918,0
51,2.0102,0
51,2.06122,0
51,2.11224,0
51,2.16327,0
51,2.21429,0
51,2.26531,0
51,2.31633,0
51,2.36735,0
51,2.41837,0
51,2.46939,0
51,2.52041,0
51,2.57143,0
51,2.62245,0
51,2.67347,0
51,2.72449,0
51,2.77551,0
51,2.82653,0
51,2.87755,0
51,2.92857,0
51,2.97959,0
51,3.03061,0
51,3.08163,0
51,3.13265,0
51,3.18367,0
51,3.23469,0
51,3.28571,0
51,3.33673,0
51,3.38776,0
51,3.43878,0
51,3.4898,0
51,3.54082,0
51,3.59184,0
51,3.64286,0
51,3.69388,0
51,3.7449,0
51,3.79592,0
51,3.84694,0
51,3.89796,0
51,3.94898,0
51,4,0
52,1.5,0
52,1.55102,0
52,1.60204,0.000638088
52,1.65306,0.149911
52,1.70408,1.25262
52,1.7551,2.40332
52,1.80612,3.34238
52,1.85714,0.392742
52,1.90816,0
52,1.95918,0
52,2.0102,0
52,2.06122,0
52,2.11224,0
52,2.16327,0
52,2.21429,0
52,2.26531,0
52,2.31633,0
52,2.36735,0
52,2.41837,0
52,2.46939,0
52,2.52041,0
52,2.57143,0
52,2.62245,0
52,2.67347,0
52,2.72449,0
52,2.77551,0
52,2.82653,0
52,2.87755,0
52,2.92857,0
52,2.97959,0
52,3.03061,0
52,3.08163,0
52,3.13265,0
52,3.18367,0
52,3.23469,0
52,3.28571,0
52,3.33673,0
52,3.38776,0
52,3.43878,0
52,3.4898,0
52,3.54082,0
52,3.59184,0
52,3.64286,0
52,3.69388,0
52,3.7449,0
52,3.79592,0
52,3.84694,0
52,3.89796,0
52,3.94898,0
52,4,0
53,1.5,0
53,1.55102,0
53,1.60204,0.000378199
53,1.65306,0.109177
53,1.70408,1.00663
53,1.7551,2.29796
53,1.80612,3.28577
53,1.85714,0.846178
53,1.90816,0
53,1.95918,0
53,2.0102,0
53,2.06122,0
53,2.11224,0
53,2.16327,0
53,2.21429,0
53,2.26531,0
53,2.31633,0
53,2.36735,0
53,2.41837,0
53,2.46939,0
53,2.52041,0
53,2.57143,0
53,2.62245,0
53,2.67347,0
53,2.72449,0
53,2.77551,0
53,2.82653,0
53,2.87755,0
53,2.92857,0
53,2.97959,0
53,3.03061,0
53,3.08163,0
53,3.13265,0
53,3.18367,0
53,3.23469,0
53,3.28571,0
53,3.33673,0
53,3.38776,0
53,3.43878,0
53,3.4898,0
53,3.54082,0
53,3.59184,0
53,3.64286,0
53,3.69388,0
53,3.7449,0
53,3.79592,0
53,3.84694,0
53,3.89796,0
53,3.94898,0
53,4,0
54,1.5,0
54,1.55102,0
54,1.60204,0.000245537
54,1.65306,0.0845421
54,1.70408,0.850188
54,1.7551,2.26858
54,1.80612,3.28513
54,1.85714,1.38721
54,1.90816,0
54,1.95918,0
54,2.0102,0
54,2.06122,0
54,2.11224,0
54,2.16327,0
54,2.21429,0
54,2.26531,0
54,2.31633,0
54,2.36735,0
54,2.41837,0
54,2.46939,0
54,2.52041,0
54,2.57143,0
54,2.62245,0
54,2.67347,0
54,2.72449,0
54,2.77551,0
54,2.82653,0
54,2.87755,0
54,2.92857,0
54,2.97959,0
54,3.03061,0
54,3.08163,0
54,3.13265,0
54,3.18367,0
54,3.23469,0
54,3.28571,0
54,3.33673,0
54,3.38776,0
54,3.43878,0
54,3.4898,0
54,3.54082,0
54,3.59184,0
54,3.64286,0
54,3.69388,0
54,3.7449,0
54,3.79592,0
54,3.84694,0
54,3.89796,0
54,3.94898,0
54,4,0
55,1.5,0
55,1.55102,0
55,1.60204,0.000115739
55,1.65306,0.110023
55,1.70408,0.548976
55,1.7551,1.86221
55,1.80612,3.12401
55,1.85714,1.50682
55,1.90816,0
55,1.95918,0
55,2.0102,0
55,2.06122,0
55,2.11224,0
55,2.16327,0
55,2.21429,0
55,2.26531,0
55,2.31633,0
55,2.36735,0
55,2.41837,0
55,2.46939,0
55,2.52041,0
55,2.57143,0
55,2.62245,0
55,2.67347,0
55,2.72449,0
55,2.77551,0
55,2.82653,0
55,2.87755,0
55,2.92857,0
55,2.97959,0
55,3.03061,0
55,3.08163,0
55,3.13265,0
55,3.18367,0
55,3.23469,0
55,3.28571,0
55,3.33673,0
55,3.38776,0
55,3.43878,0
55,3.4898,0
55,3.54082,0
55,3.59184,0
55,3.64286,0
55,3.69388,0
55,3.7449,0
55,3.79592,0
55,3.84694,0
55,3.89796,0
55,3.94898,0
55,4,0
56,1.5,0
56,1.55102,0
56,1.60204,7.77125e-05
56,1.65306,0.0883298
56,1.70408,0.556064
56,1.7551,2.18431
56,1.80612,4.18399
56,1.85714,1.9466
56,1.90816,0
56,1.95918,0
56,2.0102,0
56,2.06122,0
56,2.11224,0
56,2.16327,0
56,2.21429,0
56,2.26531,0
56,2.31633,0
56,2.36735,0
56,2.41837,0
56,2.46939,0
56,2.52041,0
56,2.57143,0
56,2.62245,0
56,2.67347,0
56,2.72449,0
56,2.77551,0
56,2.82653,0
56,2.87755,0
56,2.92857,0
56,2.97959,0
56,3.03061,0
56,3.08163,0
56,3.13265,0
56,3.18367,0
56,3.23469,0
56,3.28571,0
56,3.33673,0
56,3.38776,0
56,3.43878,0
56,3.4898,0
56,3.54082,0
56,3.59184,0
56,3.64286,0
56,3.69388,0
56,3.7449,0
56,3.79592,0
56,3.84694,0
56,3.89796,0
56,3.94898,0
56,4,0
57,1.5,0
57,1.55102,0
57,1.60204,3.58553e-05
57,1.65306,0.0482289
57,1.70408,0.347041
57,1.7551,1.55463
57,1.80612,3.05325
57,1.85714,2.09906
57,1.90816,0
57,1.95918,0
57,2.0102,0
57,2.06122,0
57,2.11224,0
57,2.16327,0
57,2.21429,0
57,2.26531,0
57,2.31633,0
57,2.36735,0
57,2.41837,0
57,2.46939,0
57,2.52041,0
57,2.57143,0
57,2.62245,0
57,2.67347,0
57,2.72449,0
57,2.77551,0
57,2.82653,0
57,2.87755,0
57,2.92857,0
57,2.97959,0
57,3.03061,0
57,3.08163,0
57,3.13265,0
57,3.18367,0
57,3.23469,0
57,3.28571,0
57,3.33673,0
57,3.38776,0
57,3.43878,0
57,3.4898,0
57,3.54082,0
57,3.59184,0
57,3.64286,0
57,3.69388,0
57,3.7449,0
57,3.79592,0
57,3.84694,0
57,3.89796,0
57,3.94898,0
57,4,0
58,1.5,0
58,1.55102,0
58,1.60204,1.6281e-05
58,1.65306,0.0321297
58,1.70408,0.279113
58,1.7551,1.46729
58,1.80612,3.65344
58,1.85714,2.26255
58,1.90816,0
58,1.95918,0
58,2.0102,0
58,2.06122,0
58,2.11224,0
58,2.16327,0
58,2.21429,0
58,2.26531,0
58,2.31633,0
58,2.36735,0
58,2.41837,0
58,2.46939,0
58,2.52041,0
58,2.57143,0
58,2.62245,0
58,2.67347,0
58,2.72449,0
58,2.77551,0
58,2.82653,0
58,2.87755,0
58,2.92857,0
58,2.97959,0
58,3.03061,0
58,3.08163,0
58,3.13265,0
58,3.18367,0
58,3.23469,0
58,3.28571,0
58,3.33673,0
58,3.38776,0
58,3.43878,0
58,3.4898,0
58,3.54082,0
58,3.59184,0
58,3.64286,0
58,3.69388,0
58,3.7449,0
58,3.79592,0
58,3.84694,0
58,3.89796,0
58,3.94898,0
58,4,0
59,1.5,0
59,1.55102,0
59,1.60204,8.41216e-06
59,1.65306,0.0227625
59,1.70408,0.226812
59,1.7551,1.76358
59,1.80612,3.61163
59,1.85714,2.89743
59,1.90816,0
59,1.95918,0
59,2.0102,0
59,2.06122,0
59,2.11224,0
59,2.16327,0
59,2.21429,0
59,2.26531,0
59,2.31633,0
59,2.36735,0
59,2.41837,0
59,2.46939,0
59,2.52041,0
59,2.57143,0
59,2.62245,0
59,2.67347,0
59,2.72449,0
59,2.77551,0
59,2.82653,0
59,2.87755,0
59,2.92857,0
59,2.97959,0
59,3.03061,0
59,3.08163,0
59,3.13265,0
59,3.18367,0
59,3.23469,0
59,3.28571,0
59,3.33673,0
59,3.38776,0
59,3.43878,0
59,3.4898,0
59,3.54082,0
59,3.59184,0
59,3.64286,0
59,3.69388,0
59,3.7449,0
59,3.79592,0
59,3.84694,0
59,3.89796,0
59,3.94898,0
59,4,0
60,1.5,0
60,1.55102,0
60,1.60204,3.21576e-06
60,1.65306,0.0135583
60,1.70408,0.156197
60,1.7551,1.36778
60,1.80612,2.85144
60,1.85714,3.11101
60,1.90816,0
60,1.95918,0
60,2.0102,0
60,2.06122,0
60,2.11224,0
60,2.16327,0
60,2.21429,0
60,2.26531,0
60,2.31633,0
60,2.36735,0
60,2.41837,0
60,2.46939,0
60,2.52041,0
60,2.57143,0
60,2.62245,0
